stockSymbol|best1Bid|best1BidVol|best2Bid|best2BidVol|best3Bid|best3BidVol|best4Bid|best4BidVol|best5Bid|best5BidVol|best6Bid|best6BidVol|best7Bid|best7BidVol|best8Bid|best8BidVol|best9Bid|best9BidVol|best10Bid|best10BidVol|best1Offer|best1OfferVol|best2Offer|best2OfferVol|best3Offer|best3OfferVol|best4Offer|best4OfferVol|best5Offer|best5OfferVol|best6Offer|best6OfferVol|best7Offer|best7OfferVol|best8Offer|best8OfferVol|best9Offer|best9OfferVol|best10Offer|best10OfferVol|matchedPrice|matchedVolume|highest|exchange|lowest|avgPrice|buyForeignQtty|buyForeignValue|sellForeignQtty|sellForeignValue|priceChange|priceChangePercent|nmTotalTradedQty|nmTotalTradedValue|currentBidQty|currentOfferQty|openInterest|ceiling|floor|refPrice|maturityDate|session|caStatus|remainForeignQtty|stockType|tradingStatus|lastTradingDate|coveredWarrantType|underlyingSymbol|exercisePrice|listedShare|issuerName|issueDate|openPrice|lastMatchedPrice|prevINAV|iNAV|iNAVChange|iNAVChangePercent|iIndex|maturityTime|ptBestBidPrice|ptBestBidQtty|ptTotalBidQtty|ptBestOfferPrice|ptBestOfferQtty|ptMatchQtty|ptMatchPrice|ptMaxPrice|ptMaxQtty|ptMinPrice|ptMinQtty|ptTotalTradedQtty|ptTotalTradedValue|f1|f2|f3|f4|f5|lastTradedTime
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||279500||410284||||||||""||||""|""|""|1779850412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646686043|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||279500||410300||||||||""||||""|""|""|1779850412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646686044|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||279600||410300||||||||""||||""|""|""|1779850412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646688695|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||279600||410300||||||||""||||""|""|""|1779850312|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646688695|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||279600||410300||||||||""||||""|""|""|1779838912|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646689246|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||279600||410300||||||||""||||""|""|""|1779838612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646689246|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||291000||410300||||||||""||||""|""|""|1779838612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646689246|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||291300||410300||||||||""||||""|""|""|1779838612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646689253|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||291300||410300||||||||""||||""|""|""|1779837612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646702727|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||292300||410300||||||||""||||""|""|""|1779837612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646702727|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||292300||410300||||||||""||||""|""|""|1779837112|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646709767|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||292800||410300||||||||""||||""|""|""|1779837112|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646709767|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||410300||||||||""||||""|""|""|1779837112|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646710868|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||410300||||||||""||||""|""|""|1779770712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646710870|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||415700||||||||""||||""|""|""|1779770712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734828|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||417400||||||||""||||""|""|""|1779770712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734829|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||417500||||||||""||||""|""|""|1779770712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734829|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||417600||||||||""||||""|""|""|1779770712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734829|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||417800||||||||""||||""|""|""|1779770712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734830|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||417900||||||||""||||""|""|""|1779770712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734830|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||418000||||||||""||||""|""|""|1779770712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734830|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||418100||||||||""||||""|""|""|1779770712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734830|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||418100||||||||""||||""|""|""|1779769712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734868|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||418200||||||||""||||""|""|""|1779769712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734868|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||420200||||||||""||||""|""|""|1779769712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734868|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||359200||420700||||||||""||||""|""|""|1779769712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734868|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||360200||421700||||||||""||||""|""|""|1779769712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734869|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||360200||422700||||||||""||||""|""|""|1779769712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734869|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||360200||425500||||||||""||||""|""|""|1779769712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734869|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||360200||425700||||||||""||||""|""|""|1779769712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734870|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||360200||425900||||||||""||||""|""|""|1779769712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734870|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||360200||433900||||||||""||||""|""|""|1779769712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734870|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||360200||444700||||||||""||||""|""|""|1779769712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734871|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||360200||446300||||||||""||||""|""|""|1779769712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646734939|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||360200||453900||||||||""||||""|""|""|1779769712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646735161|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||360200||453900||||||||""||||""|""|""|1779768712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646750411|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||361200||453900||||||||""||||""|""|""|1779768712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646750411|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||361200||453900||||||||""||||""|""|""|1779768212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779490|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||361200||453900||||||||""||||""|""|""|1779766612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779490|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||361200||453900||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779491|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||361700||453900||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779491|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||363300||455500||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779492|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||397700||489900||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779493|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||405300||497500||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779493|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||405400||497500||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779493|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||410400||497500||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779494|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||413800||497500||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779495|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||413900||497500||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779496|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||414900||497500||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779497|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||415300||497500||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779497|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||416300||497500||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779498|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||418300||497500||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779499|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||418500||497500||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779515|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||438500||497500||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779515|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779732212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779516|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779719512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779516|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779716112|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779516|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779716012|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779516|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779715012|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779516|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779713612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779517|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779714612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779517|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779711612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779517|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779711412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779517|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779691412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779517|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779671412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779517|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779670612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779517|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779669312|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779518|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779667812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779518|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||458500||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779518|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||459300||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779518|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||460600||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779518|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||462100||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779519|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||463100||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779520|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||464100||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779520|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||466100||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779521|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||470800||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779531|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||470900||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779532|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||485900||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779532|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||490100||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779533|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||510300||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779533|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||510500||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779533|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||512500||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779534|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||532500||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779534|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||533500||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779534|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||533600||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779535|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779666812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779535|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779665812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779535|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779663812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779613|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779659112|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779613|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779659012|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779613|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779644012|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779613|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779639812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779613|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779639612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779613|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779619612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779614|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779619412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779614|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779617412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779614|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779597412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779614|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779596412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779614|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779596312|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779614|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779595312|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646779614|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||535100||497500||||||||""||||""|""|""|1779594812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646783908|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||534600||497500||||||||""||||""|""|""|1779594812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646783904|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||535600||497500||||||||""||||""|""|""|1779594812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646784765|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||535600||497500||||||||""||||""|""|""|1779594312|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646784769|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||540500||497500||||||||""||||""|""|""|1779594312|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646786192|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||541600||497500||||||||""||||""|""|""|1779594312|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646786193|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||541600||497500||||||||""||||""|""|""|1779589412|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646786193|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||541600||497500||||||||""||||""|""|""|1779588312|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646786193|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||541600||497500||||||||""||||""|""|""|1779457512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646790393|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||541600||497500||||||||""||||""|""|""|1779457312|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646790393|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||672400||497500||||||||""||||""|""|""|1779457312|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646790393|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||672600||497500||||||||""||||""|""|""|1779457312|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646790395|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||672600||497500||||||||""||||""|""|""|1779456812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646790979|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||673100||497500||||||||""||||""|""|""|1779456812|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646790979|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||673100||497500||||||||""||||""|""|""|1779451212|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646798596|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||673100||497500||||||||""||||""|""|""|1779450712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646798596|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||673100||497500||||||||""||||""|""|""|1779449712|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646798596|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||673100||497500||||||||""||||""|""|""|1779449612|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646798596|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||673100||497500||||||||""||||""|""|""|1779449512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646798596|||||
S#HPG||||||||||||||||||||||||||||||||||||||||||||""|||673100||497500||||||||""||||""|""|""|1779448512|""|""|""|""|""|||""|""||||||||""||||||||||||||1743646798596|||||
